,Unnamed: 0,ckiptagger,pkuseg,fastHan,PyNLPIR,stanza,spacy,ltp,jiagu,lac,snownlp,target,char,pymorphy,rus
298,298,DEV,DEV,DEV,DEV,DEV,DEV,DEV,DEV,DEV,DEV,DEV,地,PREP,с
299,299,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,承,VV,признался
300,300,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,认,VV,признался
301,301,AS,AS,AS,AS,AS,AS,AS,AS,AS,DEG,AS,了,AS,признался
302,302,VV,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,这,NPRO,этом
303,303,CD,CD,CD,CD,CD,CD,CD,mq,PN,CD,CD,一,NPRO,этом
304,304,VV,CD,M,M,M,M,CD,mq,PN,CD,M,点,NPRO,этом
305,305,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,PU,.
306,306,VV,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,“,,
307,307,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,您,,
308,308,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
309,309,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,包,,
310,310,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,裹,,
311,311,NN,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,总,,
312,312,VC,AD,AD,AD,VV,AD,AD,AD,AD,AD,AD,是,,
313,313,VE,AD,VE,VE,VE,AD,VE,VE,AD,AD,VE,有,,
314,314,VV,AD,M,M,VV,AD,VV,VV,AD,AD,M,点,,
315,315,VV,VV,NN,NN,VV,VV,NN,NN,NN,VA,NN,用,,
316,316,VV,VV,NN,NN,DEG,VV,NN,NN,NN,VA,NN,处,,
317,317,SP,SP,SP,DEG,SP,SP,SP,SP,SP,DEG,SP,的,,
318,318,PU,PU,PU,PU,PU,PU,PU,PU,PU,NR,PU,，,,
319,319,NR,PU,PU,PU,PU,PU,PU,PU,PU,NR,PU,”,,
320,320,NR,P,P,P,P,P,P,P,P,P,P,当,,
321,321,PN,PN,PN,PN,PN,PN,PN,NN,PN,PN,PN,大,,
322,322,PN,PN,PN,PN,PN,PN,PN,NN,PN,PN,PN,家,,
323,323,VV,VV,VV,AD,VA,VV,VV,VV,VV,NR,VV,畅,,
324,324,VV,VV,VV,VV,VA,VV,VV,VV,VV,NR,VV,笑,,
325,325,CD,CD,AD,CD,CD,CD,VV,mq,CD,CD,AD,一,,
326,326,VV,CD,AD,M,NN,NN,VV,mq,CD,VV,AD,通,,
327,327,VV,LC,LC,LC,LC,NN,LC,LC,LC,LC,LC,后,,
328,328,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,（,,
329,329,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,值,,
330,330,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,得,,
331,331,VV,VV,NN,VV,VV,NN,VV,VV,VV,VV,NN,注,,
332,332,VV,VV,NN,VV,VV,NN,VV,VV,VV,VV,NN,意,,
333,333,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
334,334,VC,VV,VC,VC,VC,VC,VC,VC,VC,VC,VC,是,,
335,335,NN,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,包,,
336,336,NN,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,裹,,
337,337,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
338,338,CD,NN,NN,NN,DT,NN,NN,NN,NN,NN,NN,所,,
339,339,CD,NN,NN,NN,DT,NN,NN,NN,NN,NN,NN,有,,
340,340,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,者,,
341,341,PN,PN,PN,PN,PN,PN,PN,NN,PN,PN,PN,本,,
342,342,PN,PN,PN,PN,PN,PN,PN,NN,PN,PN,PN,人,,
343,343,VA,AD,AD,AD,CD,AD,AD,AD,AD,AD,AD,一,,
344,344,VA,AD,AD,AD,VV,AD,AD,AD,AD,AD,AD,边,,
345,345,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,望,,
346,346,VV,AS,AS,AS,AS,AS,AS,AS,AS,DEG,AS,着,,
347,347,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,他,,
348,348,VV,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,们,,
349,349,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
350,350,AD,AD,AD,AD,CD,AD,AD,AD,AD,AD,AD,一,,
351,351,AD,AD,AD,AD,NN,AD,AD,AD,AD,AD,AD,边,,
352,352,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,终,,
353,353,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,于,,
354,354,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,也,,
355,355,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,笑,,
356,356,AS,AS,AS,AS,AS,AS,AS,AS,AS,DEG,AS,了,,
357,357,AS,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,起,,
358,358,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,来,,
359,359,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
360,360,VV,PN,PN,DT,PN,PN,PN,PN,PN,PN,PN,这,,
361,361,AD,AD,AD,AD,VV,AD,AD,AD,AD,AD,AD,更,,
362,362,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,使,,
363,363,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,他,,
364,364,VV,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,们,,
365,365,VA,NN,VA,VA,VA,VA,VA,VA,VA,VA,VA,快,,
366,366,VA,NN,VA,VA,VA,VA,VA,VA,VA,VA,VA,活,,
367,367,PU,PU,PU,PU,PU,PU,PU,PU,PU,DEG,PU,）,,
368,368,PU,PU,PU,PU,PU,PU,PU,PU,PU,DEG,PU,，,,
369,369,NR,JJ,JJ,JJ,DEG,JJ,JJ,JJ,JJ,VA,JJ,小,,
370,370,NR,NN,NN,NN,NN,NN,VA,NN,NN,NN,NN,公,,
371,371,NR,NN,NN,NN,NN,NN,VA,NN,NN,NN,NN,务,,
372,372,NR,NN,NN,NN,DEG,NN,VA,NN,NN,NN,NN,员,,
373,373,NR,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,继,,
374,374,NR,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,续,,
375,375,NR,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,说,,
376,376,PU,PU,PU,PU,PU,PU,PU,PU,PU,LC,PU,，,,
377,377,VV,PU,PU,PU,PU,PU,PU,PU,PU,LC,PU,“,,
378,378,VV,CS,CS,CS,P,SCONJ,CS,CS,CS,CS,CS,虽,,
379,379,AD,CS,CS,CS,P,SCONJ,CS,CS,CS,CS,CS,然,,
380,380,AD,LC,VV,LC,NN,VV,LC,LC,LC,LC,VV,前,,
381,381,P,P,VV,P,AD,AS,LC,P,P,P,VV,以,,
382,382,VV,VV,VV,VV,VV,VV,LC,VV,VV,VV,VV,打,,
383,383,VV,VV,VV,VV,VV,VV,LC,VV,VV,SP,VV,赌,,
384,384,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,；,,
385,385,VV,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,这,,
386,386,VV,DT,DT,DT,NN,DT,DT,DT,DT,DT,DT,个,,
387,387,VV,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,包,,
388,388,VV,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,裹,,
389,389,NN,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,里,,
390,390,NN,AD,AD,AD,VE,VE,AD,VE,VE,AD,VE,没,,
391,391,VE,AD,AD,AD,VE,VE,AD,VE,VE,AD,VE,有,,
392,392,NN,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,包,,
393,393,NN,AS,AS,AS,VV,AS,VV,AS,AS,DEG,AS,着,,
394,394,VV,NR,NR,NR,NR,VV,VV,NR,NR,NR,NR,拿,,
395,395,VV,NR,NR,NR,NR,VV,VV,NR,NR,NR,NR,破,,
396,396,NN,NR,NR,NR,NR,NN,VV,NR,NR,NR,NR,仑,,
397,397,NN,NN,NN,NN,NN,NN,VV,NN,NN,NN,NN,金,,
398,398,NN,NN,NN,NN,NN,NN,VV,NN,NN,NN,NN,币,,
399,399,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,和,,
400,400,VV,VV,VV,VV,VV,NN,VV,VV,VV,P,VV,用,,
401,401,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,；,,
402,402,NR,VA,JJ,AD,VA,NN,NN,AD,VA,NR,NR,特,,
403,403,NR,VA,JJ,VA,VA,NN,NN,VA,VA,NR,NR,烈,,
404,404,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,金,,
405,405,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,币,,
406,406,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,、,,
407,407,AD,AD,AD,AD,CC,AD,AD,AD,AD,AD,AD,甚,,
408,408,AD,AD,AD,AD,CC,AD,AD,AD,AD,AD,AD,至,,
409,409,NN,NR,NR,NR,NR,NN,NR,NR,NR,ns,NR,荷,,
410,410,NN,NR,NR,NR,NR,NN,NR,NR,NR,ns,NR,兰,,
411,411,NN,NR,NR,NN,DEG,NN,NR,NN,NR,NN,NR,市,,
412,412,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
413,413,CD,CD,CD,CD,CD,CD,CD,CD,NN,CD,CD,一,,
414,414,CD,M,NN,CD,NN,NN,CD,CD,NN,M,NN,包,,
415,415,CD,M,NN,CD,VV,NN,CD,CD,NN,VV,NN,包,,
416,416,NN,NN,NN,NN,VV,NN,CD,NN,NN,NN,NN,外,,
417,417,NN,NN,NN,NN,DEG,NN,CD,NN,NN,NN,NN,国,,
418,418,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
419,419,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,金,,
420,420,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,币,,
421,421,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
422,422,CS,CS,CS,AD,P,SCONJ,CS,VV,CS,AD,CS,只,,
423,423,CS,CS,CS,VV,P,SCONJ,CS,VV,CS,VV,CS,要,,
424,424,NN,P,P,P,P,P,P,P,P,P,P,根,,
425,425,VA,P,P,P,P,P,P,P,P,P,P,据,,
426,426,VV,NR,VV,VV,NR,VV,VV,VV,VV,NR,VV,蒙,,
427,427,P,P,P,P,VV,P,VV,P,VV,P,P,在,,
428,428,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,您,,
429,429,DT,AD,DT,DT,DT,DT,DT,DT,DT,DT,DT,那,,
430,430,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,外,,
431,431,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,国,,
432,432,NN,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,鞋,,
433,433,LC,VV,LC,LC,VV,LC,NN,NN,LC,LC,LC,上,,
434,434,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
435,435,NN,NN,NN,VV,NN,NN,VV,VV,NN,NN,NN,攀,,
436,436,NN,NN,NN,VV,NN,NN,VV,VV,NN,NN,NN,罩,,
437,437,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,也,,
438,438,AD,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,可,,
439,439,AD,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,以,,
440,440,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,断,,
441,441,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,定,,
442,442,VV,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,这,,
443,443,CD,CD,CD,CD,CD,AD,CD,mq,PN,CD,CD,一,,
444,444,NN,CD,M,M,M,AD,CD,mq,PN,M,M,点,,
445,445,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
446,446,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,但,,
447,447,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,是,,
448,448,PU,PU,PU,PU,AD,PU,PU,PU,PU,PU,PU,…,,
449,449,PU,PU,PU,PU,VV,PU,PU,PU,PU,PU,PU,…,,
450,450,CS,CS,CS,CS,VV,SCONJ,CS,CS,CS,CS,CS,假,,
451,451,CS,CS,CS,CS,VV,SCONJ,CS,CS,CS,CS,CS,如,,
452,452,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,您,,
453,453,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
454,454,NN,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,包,,
455,455,NN,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,裹,,
456,456,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,之,,
457,457,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,外,,
458,458,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,再,,
459,459,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,添,,
460,460,VV,VV,VV,LC,VV,AS,VV,VV,VV,LC,VV,上,,
461,461,P,P,P,VV,NR,P,P,VV,VV,VV,P,像,,
462,462,VV,NR,NR,NR,NR,NR,NR,NN,NR,NR,NR,叶,,
463,463,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,潘,,
464,464,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,钦,,
465,465,NR,NN,NN,NN,NN,NN,NR,NN,NN,NN,NN,将,,
466,466,NR,NN,NN,NN,NN,NN,NR,NN,NN,NN,NN,军,,
467,467,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,夫,,
468,468,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,人,,
469,469,VV,PN,JJ,DT,AD,AD,PN,PN,PN,PN,JJ,这,,
470,470,VV,PN,JJ,DT,AD,AD,PN,PN,PN,PN,JJ,么,,
471,471,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,一,,
472,472,M,M,M,M,M,M,M,M,CD,M,M,位,,
473,473,AD,VV,JJ,VV,AD,JJ,VV,JJ,VV,VV,JJ,所,,
474,474,VV,VV,JJ,VV,VV,JJ,VV,JJ,VV,VV,JJ,谓,,
475,475,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,h,DEG,的,,
476,476,NN,JJ,JJ,JJ,JJ,JJ,JJ,JJ,JJ,h,JJ,女,,
477,477,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,亲,,
478,478,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,戚,,
479,479,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
480,480,DT,AD,AD,AD,AD,AD,AD,PN,AD,AD,AD,那,,
481,481,NN,AD,AD,AD,AD,AD,AD,PN,AD,AD,AD,么,,
482,482,NN,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,这,,
483,483,NN,DT,DT,DT,NN,DT,DT,DT,DT,DT,DT,个,,
484,484,NN,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,包,,
485,485,NN,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,裹,,
486,486,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,也,,
487,487,AD,AD,AD,AD,AD,AD,AD,AD,VV,AD,AD,就,,
488,488,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,会,,
489,489,VE,VE,VE,VE,VE,VE,VE,VE,VE,VV,VE,有,,
490,490,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,DT,另,,
491,491,CD,CD,CD,CD,CD,CD,CD,CD,PN,CD,CD,一,,
492,492,NN,M,M,M,M,M,M,CD,PN,M,M,种,,
493,493,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,意,,
494,494,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,义,,
495,495,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,了,,
496,496,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
497,497,VA,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,当,,
498,498,VA,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,然,,
499,499,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
500,500,AD,AD,AD,AD,VV,AD,AD,AD,AD,AD,AD,只,,
501,501,AD,AD,AD,AD,VV,AD,AD,AD,AD,AD,AD,有,,
502,502,P,P,P,P,P,P,P,P,P,P,P,在,,
503,503,VV,NR,NR,NR,NR,NR,NR,NN,NR,NR,NR,叶,,
504,504,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,潘,,
505,505,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,钦,,
506,506,NR,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,将,,
507,507,NR,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,军,,
508,508,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,夫,,
509,509,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,人,,
510,510,AD,NR,NR,NR,NR,NR,NN,AD,NR,AD,NR,真,,
511,511,LC,NR,NR,NR,NR,NR,NN,LC,NR,AD,NR,南,,
512,512,VC,VV,VC,VC,VC,VC,VC,VC,VC,VC,VC,是,,
513,513,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,您,,
514,514,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,亲,,
515,515,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,戚,,
516,516,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
517,517,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,情,,
518,518,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,况,,
519,519,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,下,,
520,520,AD,AD,AD,AD,AD,AD,AD,VC,VV,AD,AD,才,,
521,521,VC,VV,VC,VC,VC,VC,AD,VC,VC,VC,VC,是,,
522,522,NN,PN,VA,DT,PN,VA,PN,PN,PN,PN,VA,这,,
523,523,NN,PN,VA,DT,PN,VA,PN,PN,PN,PN,VA,样,,
524,524,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
525,525,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,您,,
526,526,AD,AD,AD,AD,AD,AD,AD,VV,VV,AD,AD,不,,
527,527,VV,VV,VV,VV,VV,VV,AD,VV,VV,VV,VV,会,,
528,528,P,AD,P,AD,P,P,P,AD,P,P,P,因,,
529,529,VV,AD,P,AD,P,P,P,AD,P,P,P,为,,
530,530,VA,VV,VV,VV,VA,VV,VA,VV,VA,AD,AD,漫,,
531,531,VA,VV,VV,VV,VA,VV,VA,VV,VA,AD,AD,不,,
532,532,VA,VV,VV,VV,NN,VV,VA,VV,VA,AD,AD,经,,
533,533,VA,VV,VV,VV,NN,VV,VA,VV,VA,AD,AD,心,,
534,534,AD,MSP,MSP,CC,AD,MSP,VA,AD,AD,AD,MSP,而,,
535,535,VV,VV,VV,VV,VV,VV,VA,VV,VV,VV,VV,搞,,
536,536,VV,VV,VV,VV,VV,VV,VA,VV,VV,VV,VV,错,,
537,537,SP,SP,SP,SP,SP,SP,VA,SP,SP,SP,SP,吧,,
538,538,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,…,,
539,539,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,…,,
540,540,VV,PN,PN,DT,PN,VV,PN,PN,PN,PN,PN,这,,
541,541,VC,PN,VC,VC,VC,VC,VC,VC,VC,VC,VC,是,,
542,542,NN,NN,NN,NN,NN,NN,VV,NN,NN,NN,NN,人,,
543,543,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,非,,
544,544,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,常,,
545,545,VA,VA,AD,AD,AD,AD,VA,VA,AD,AD,AD,容,,
546,546,VA,VA,AD,AD,AD,AD,VA,VA,AD,AD,AD,易,,
547,547,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,犯,,
548,548,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
549,549,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,毛,,
550,550,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,病,,
551,551,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
552,552,VV,AD,AD,AD,P,AD,AD,AD,AD,AD,AD,哪,,
553,553,VV,AD,AD,AD,P,AD,AD,AD,AD,AD,AD,怕,,
554,554,VC,VV,VC,VC,VC,VC,AD,AD,VC,VC,VC,是,,
555,555,PU,PU,PU,PU,P,PU,PU,PU,PU,PU,PU,…,,
556,556,PU,PU,PU,PU,P,PU,PU,PU,PU,PU,PU,…,,
557,557,P,AD,P,AD,P,P,AD,AD,AD,AD,P,由,,
558,558,NR,AD,P,AD,P,P,AD,AD,AD,AD,P,于,,
559,559,NR,AD,AD,AD,VA,AD,VA,VA,AD,AD,AD,过,,
560,560,VV,AD,AD,AD,VA,AD,VA,VA,AD,AD,AD,分,,
561,561,VA,VA,VA,VV,VA,VA,VA,VA,VA,VA,VA,丰,,
562,562,VA,VA,VA,VV,VA,VA,VA,VA,VA,VA,VA,富,,
563,563,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
564,564,NN,NN,NN,NN,NN,NN,VV,VV,NN,NN,NN,想,,
565,565,NN,NN,NN,NN,NN,NN,VV,VV,NN,NN,NN,象,,
566,566,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
567,567,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,”,,
568,568,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,亚,NR,александра
569,569,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,历,NR,александра
570,570,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,山,NR,александра
571,571,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,德,NR,александра
572,572,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,拉,NR,александра
573,573,CC,P,CC,CC,CC,CC,CC,CC,CC,CC,CC,和,CC,и
574,574,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,阿,NR,аглая
575,575,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,格,NR,аглая
576,576,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,拉,NR,аглая
577,577,NR,NR,NR,NN,NR,NR,NR,VV,NR,NR,NR,娅,NR,аглая
578,578,AD,AD,AD,AD,NN,AD,NN,AD,AD,NN,AD,一,AD,вместе
579,579,AD,AD,AD,AD,NN,AD,NN,AD,AD,NN,AD,起,AD,вместе
580,580,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,坐,NOUN,сели
581,581,P,P,P,P,VV,P,P,P,P,P,P,在,P,на
582,582,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,一,,
583,583,VV,M,M,M,M,M,M,M,CD,M,M,张,,
584,584,VA,JJ,JJ,JJ,DEG,JJ,JJ,JJ,JJ,VA,JJ,小,JJ,маленьком
585,585,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,沙,NN,диване
586,586,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,发,NN,диване
587,587,LC,VV,LC,LC,NN,LC,LC,LC,LC,LC,LC,上,LC,на
588,588,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
589,589,NN,NN,CD,NN,CD,AD,NN,NN,NN,NN,CD,双,NOUN,руки
590,590,NN,NN,NN,NN,NN,AD,NN,NN,NN,NN,NN,手,NN,руки
591,591,VV,VV,VV,AD,VV,VV,VV,VV,VV,VV,VV,交,VV,сложа
592,592,VV,VV,VV,AD,VV,VV,VV,VV,VV,VV,VV,叉,VV,сложа
593,593,P,P,P,P,VV,P,P,P,P,P,P,在,,
594,594,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,胸,,
595,595,LC,NN,LC,NN,NN,NN,NN,NN,NN,NN,LC,前,,
596,596,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
597,597,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,准,VV,приготовились
598,598,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,备,VV,приготовились
599,599,VA,VA,VA,VA,VA,AD,VA,VA,VA,VA,VA,好,VERB,приготовились
600,600,VV,VA,VV,VA,VA,AD,VA,VA,VA,VV,VV,听,VV,слушать
601,601,VV,VV,NN,VV,VV,VV,VV,VV,NN,VV,NN,聊,NN,разговор
602,602,VV,VV,NN,VV,VV,VV,VV,VV,NN,VV,NN,天,NN,разговор
603,603,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,PU,.
604,604,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,公,NN,князь
605,605,NN,NN,NN,NN,NN,NN,NN,NN,NN,NR,NN,爵,NN,князь
606,606,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,发,VV,заметил
607,607,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,现,VV,заметил
608,608,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
609,609,PN,PN,PN,PN,PN,PN,PN,NN,PN,PN,PN,大,ADJF,всех
610,610,PN,PN,PN,PN,PN,PN,PN,NN,PN,PN,PN,家,ADJF,всех
611,611,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,都,ADJF,всех
612,612,VV,P,P,P,P,P,P,P,P,P,P,对,P,на
613,613,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,他,PN,него
614,614,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,集,PRTS,устремлено
615,615,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,中,PRTS,устремлено
616,616,AS,AS,AS,AS,AS,AS,AS,AS,AS,DEG,AS,了,PRTS,устремлено
617,617,NN,JJ,JJ,JJ,JJ,JJ,JJ,JJ,JJ,VA,JJ,特,JJ,особенное
618,618,NN,JJ,JJ,JJ,JJ,JJ,JJ,JJ,JJ,VA,JJ,别,JJ,особенное
619,619,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,ADJF,особенное
620,620,NN,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,注,NN,внимание
621,621,NN,NN,NN,NN,VV,NN,NN,NN,NN,NN,NN,意,NN,внимание
622,622,NN,NN,NN,NN,DEG,NN,NN,NN,NN,NN,NN,力,NN,внимание
623,623,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,PU,.
624,624,VV,NR,NR,NR,NR,NR,NR,VV,NR,ns,NR,费,ADJF,тот
625,625,VV,NR,NR,NR,NR,NR,NR,PN,NR,ns,NR,尔,ADJF,тот
626,626,VV,NR,NR,NR,NR,NR,NR,NN,NR,ns,NR,迪,ADJF,тот
